state,gender,year,name,number
AL,F,1935,Nancy,126
AL,F,1935,Elsie,49
AL,F,1935,Carrie,154
AL,F,1935,Kathryn,38
AL,F,1935,Alberta,51
AR,F,1935,Patsy,219
CA,F,1935,Marilyn,518
CA,F,1935,Arlene,184
CA,F,1935,Helen,425
CA,F,1935,Delores,52
CA,F,1935,Rachel,91
CA,F,1935,Annette,55
CO,F,1935,Beverly,114
CO,F,1935,Eleanor,40
CO,F,1935,Helen,113
CO,F,1935,Donna,136
CT,F,1935,Marie,114
CT,F,1935,Sandra,68
FL,F,1935,Evelyn,129
FL,F,1935,Ethel,61
FL,F,1935,Margaret,180
GA,F,1935,Imogene,46
GA,F,1935,Minnie,158
GA,F,1935,Sylvia,88
GA,F,1935,Anna,74
HI,F,1935,Shirley,147
IA,F,1935,Pauline,53
IL,F,1935,Faye,38
IL,F,1935,Carole,248
IL,F,1935,Antoinette,49
IL,F,1935,Beatrice,78
IL,F,1935,Evelyn,326
IN,F,1935,Carolyn,441
IN,F,1935,June,62
KS,F,1935,Loretta,50
KS,F,1935,Virginia,199
KY,F,1935,Lena,61
KY,F,1935,Phyllis,212
KY,F,1935,Annie,49
KY,F,1935,Katherine,53
KY,F,1935,Wilma,285
KY,F,1935,Patricia,308
KY,F,1935,Jane,99
KY,F,1935,Gladys,120
KY,F,1935,Della,65
LA,F,1935,Hilda,50
LA,F,1935,Rita,90
LA,F,1935,Katherine,58
LA,F,1935,Evelyn,136
LA,F,1935,Norma,85
MA,F,1935,Arline,50
MA,F,1935,Caroline,48
MA,F,1935,Theresa,194
MI,F,1935,Marjorie,238
MI,F,1935,Rosemary,152
MI,F,1935,Joy,50
MI,F,1935,Josephine,94
MI,F,1935,Carolyn,256
MN,F,1935,Lucille,66
MN,F,1935,Eileen,68
MN,F,1935,Kathryn,76
MN,F,1935,Kay,49
MN,F,1935,Roberta,62
MO,F,1935,Sue,77
MO,F,1935,Sandra,116
MO,F,1935,June,90
MO,F,1935,Dorothy,554
MO,F,1935,Anna,216
MO,F,1935,Rose,123
MS,F,1935,Lois,67
MS,F,1935,Audrey,37
MS,F,1935,Sadie,40
MT,F,1935,Joan,66
MT,F,1935,Marilyn,60
NC,F,1935,Billie,101
NC,F,1935,Katherine,78
NC,F,1935,Carol,100
ND,F,1935,Lorraine,66
NE,F,1935,Dorothy,171
NE,F,1935,Donna,250
NE,F,1935,Shirley,613
NJ,F,1935,Carol,372
NY,F,1935,Juanita,70
NY,F,1935,Rosalie,140
NY,F,1935,Vivian,166
NY,F,1935,Esther,236
NY,F,1935,Winifred,80
OH,F,1935,Pat,94
OH,F,1935,Lois,493
OH,F,1935,Judith,292
OH,F,1935,Ada,45
OK,F,1935,Patty,43
OK,F,1935,Mildred,150
OK,F,1935,Marjorie,61
OK,F,1935,Janet,60
OR,F,1935,Evelyn,42
PA,F,1935,Gail,151
PA,F,1935,Theresa,354
PA,F,1935,Catherine,643
PA,F,1935,Audrey,367
PA,F,1935,Bessie,48
PA,F,1935,Linda,68
PA,F,1935,Carole,193
PA,F,1935,Fay,48
SC,F,1935,Lila,40
SC,F,1935,Janie,96
SC,F,1935,Joann,47
SC,F,1935,Marjorie,41
SC,F,1935,Beulah,37
SC,F,1935,Jeanette,38
SD,F,1935,Joanne,38
TN,F,1935,Yvonne,39
TN,F,1935,Rebecca,74
TN,F,1935,Nellie,117
TN,F,1935,Frankie,42
TN,F,1935,Carolyn,240
TN,F,1935,Bettye,109
TN,F,1935,Louise,141
TN,F,1935,Janice,49
TN,F,1935,Agnes,51
TX,F,1935,Ruthie,49
TX,F,1935,Eula,46
TX,F,1935,Gertrude,39
TX,F,1935,Ramona,120
TX,F,1935,Willie,224
TX,F,1935,Della,53
TX,F,1935,Esther,168
TX,F,1935,Nettie,62
VA,F,1935,Ruth,240
VA,F,1935,Jo,57
VA,F,1935,Rose,76
VA,F,1935,Myrtle,63
VA,F,1935,Catherine,131
WA,F,1935,Sandra,77
WI,F,1935,Margaret,296
WI,F,1935,Marlene,351
WI,F,1935,Norma,56
WI,F,1935,Delores,190
WI,F,1935,Annette,45
WV,F,1935,Peggy,123
WV,F,1935,Joyce,141
AL,F,1936,Sara,158
AL,F,1936,Velma,52
AL,F,1936,Lucy,73
AL,F,1936,Inez,51
AL,F,1936,Ella,136
AL,F,1936,Elizabeth,273
AL,F,1936,Earnestine,43
AR,F,1936,Virginia,199
AR,F,1936,Mattie,58
AZ,F,1936,Virginia,68
CA,F,1936,Catherine,95
CA,F,1936,Theresa,62
CA,F,1936,Velma,38
CO,F,1936,Mary,487
CT,F,1936,Claire,41
CT,F,1936,Catherine,51
CT,F,1936,Dorothy,202
DC,F,1936,Beverly,43
FL,F,1936,Louise,86
FL,F,1936,Carrie,45
GA,F,1936,Billie,51
GA,F,1936,Vivian,78
GA,F,1936,Flora,37
IA,F,1936,Janice,310
IL,F,1936,Laura,64
IL,F,1936,Edith,90
IL,F,1936,Clara,89
IN,F,1936,Loretta,87
IN,F,1936,Florence,45
KS,F,1936,Virginia,151
KS,F,1936,Joyce,191
KS,F,1936,Judith,73
KS,F,1936,Marlene,68
KY,F,1936,Marcella,37
KY,F,1936,Laura,64
KY,F,1936,Peggy,220
KY,F,1936,Carolyn,209
LA,F,1936,Lula,59
LA,F,1936,Agnes,45
LA,F,1936,Eva,69
LA,F,1936,Beatrice,65
MA,F,1936,Ethel,42
MA,F,1936,Phyllis,255
MD,F,1936,Katherine,45
MD,F,1936,Martha,60
ME,F,1936,Ruth,72
MI,F,1936,Gertrude,40
MI,F,1936,Linda,109
MI,F,1936,Clara,64
MI,F,1936,Beatrice,70
MI,F,1936,Arlene,252
MN,F,1936,Carolyn,85
MN,F,1936,Bonnie,81
MO,F,1936,Elaine,52
MO,F,1936,Viola,37
MO,F,1936,Edna,94
MS,F,1936,Dorothy,591
MS,F,1936,Emma,164
MS,F,1936,Virginia,178
MS,F,1936,Nancy,135
MS,F,1936,Linda,38
MS,F,1936,Eddie,45
MT,F,1936,Helen,67
NC,F,1936,Joan,160
NC,F,1936,Janie,95
ND,F,1936,Audrey,49
NE,F,1936,Yvonne,40
NH,F,1936,Marilyn,45
NJ,F,1936,Kathryn,71
NJ,F,1936,Ethel,71
NJ,F,1936,Jane,189
NJ,F,1936,Madeline,52
NJ,F,1936,Janet,288
NJ,F,1936,Angela,60
NJ,F,1936,Alice,201
NY,F,1936,Judy,146
NY,F,1936,Gertrude,164
NY,F,1936,Linda,169
NY,F,1936,Vivian,140
NY,F,1936,Kathryn,152
NY,F,1936,Lucille,287
NY,F,1936,Patricia,2819
NY,F,1936,Natalie,119
NY,F,1936,Marcia,266
OH,F,1936,Betty,1123
OH,F,1936,Audrey,124
OH,F,1936,Lillian,87
OH,F,1936,Joan,785
OK,F,1936,Linda,41
OK,F,1936,Loretta,103
OK,F,1936,Jo,142
OK,F,1936,June,69
OK,F,1936,Judy,52
PA,F,1936,Kay,158
PA,F,1936,Geraldine,494
SC,F,1936,Annette,40
SC,F,1936,Ernestine,40
SC,F,1936,Bessie,89
SC,F,1936,Mildred,190
SC,F,1936,Mamie,78
SC,F,1936,Bernice,83
SC,F,1936,Inez,37
SD,F,1936,Dorothy,85
TN,F,1936,Roberta,53
TN,F,1936,Virginia,311
TN,F,1936,Louise,130
TN,F,1936,Sarah,198
TX,F,1936,Gloria,450
TX,F,1936,Marjorie,131
TX,F,1936,Kay,111
TX,F,1936,Paula,129
TX,F,1936,Nina,60
VA,F,1936,Nancy,492
VA,F,1936,Violet,44
VA,F,1936,Lucy,81
WA,F,1936,Kathleen,48
WA,F,1936,Susan,37
WA,F,1936,Sandra,91
WA,F,1936,Diane,49
WI,F,1936,Ellen,65
WI,F,1936,Vivian,40
WI,F,1936,Virginia,189
WI,F,1936,Loretta,59
WI,F,1936,Catherine,78
WV,F,1936,Ruby,140
WV,F,1936,Roberta,60
WY,F,1936,Patricia,39
AL,F,1937,Lizzie,54
AL,F,1937,Eunice,47
AL,F,1937,Eleanor,82
AL,F,1937,Gail,46
AL,F,1937,Mable,52
AL,F,1937,Nettie,54
AL,F,1937,Patsy,124
AL,F,1937,Eula,57
AL,F,1937,Gladys,141
AR,F,1937,Nellie,39
AZ,F,1937,Carolyn,37
CA,F,1937,Rosalie,74
CA,F,1937,Hazel,42
CA,F,1937,Marlene,255
CA,F,1937,Gayle,58
CO,F,1937,Marie,46
CO,F,1937,Ruth,106
CO,F,1937,Bonnie,57
CT,F,1937,Mary,438
CT,F,1937,Virginia,90
CT,F,1937,Marie,115
DC,F,1937,Ann,60
DC,F,1937,Yvonne,42
DE,F,1937,Dorothy,37
DE,F,1937,Barbara,79
FL,F,1937,Rosa,69
FL,F,1937,Phyllis,38
GA,F,1937,Eunice,60
GA,F,1937,Katherine,68
GA,F,1937,Sally,48
GA,F,1937,Bessie,119
GA,F,1937,Sylvia,131
GA,F,1937,Laura,105
IA,F,1937,Virginia,170
IL,F,1937,Maxine,57
IL,F,1937,Bonnie,190
IL,F,1937,Wilma,141
IL,F,1937,Eileen,161
IN,F,1937,Lois,158
IN,F,1937,Phyllis,445
KS,F,1937,Joan,100
KS,F,1937,Ruth,133
KS,F,1937,Connie,43
KS,F,1937,Wanda,88
KY,F,1937,Elsie,71
KY,F,1937,Delores,74
KY,F,1937,Gloria,64
KY,F,1937,Jo,161
LA,F,1937,Lucy,47
LA,F,1937,Melba,55
LA,F,1937,Jessie,97
MA,F,1937,Ellen,97
MA,F,1937,Donna,61
MA,F,1937,Jean,430
MA,F,1937,Carole,229
MA,F,1937,Emily,41
MD,F,1937,Joanne,49
MD,F,1937,Jean,154
MI,F,1937,Norma,242
MI,F,1937,Jeanne,84
MI,F,1937,Joanne,336
MI,F,1937,Judy,171
MI,F,1937,Sylvia,136
MI,F,1937,Constance,129
MI,F,1937,Evelyn,228
MN,F,1937,Donna,358
MO,F,1937,Gloria,142
MO,F,1937,Ida,43
MS,F,1937,Addie,53
MS,F,1937,Catherine,88
MS,F,1937,Dorothy,560
NC,F,1937,Margie,184
NC,F,1937,Maxine,64
NC,F,1937,Nina,45
NC,F,1937,Ada,51
NC,F,1937,Grace,102
ND,F,1937,Darlene,100
NE,F,1937,Judith,45
NE,F,1937,Carol,211
NE,F,1937,Roberta,42
NJ,F,1937,Susan,99
NJ,F,1937,Grace,116
NJ,F,1937,Joyce,285
NJ,F,1937,Theresa,139
NY,F,1937,Lila,44
NY,F,1937,Adeline,46
NY,F,1937,Gail,389
NY,F,1937,Dolores,749
NY,F,1937,Joyce,815
NY,F,1937,Janet,807
NY,F,1937,Jane,537
NY,F,1937,Gladys,184
NY,F,1937,Irene,463
NY,F,1937,Renee,95
NY,F,1937,Amelia,56
OH,F,1937,Julia,81
OH,F,1937,Jeannette,56
OH,F,1937,Clara,121
OK,F,1937,Marie,58
OK,F,1937,Ruby,125
OK,F,1937,Jackie,39
OK,F,1937,Mildred,84
OR,F,1937,Phyllis,53
OR,F,1937,Shirley,161
PA,F,1937,Blanche,45
PA,F,1937,Jean,863
PA,F,1937,Carolyn,378
PA,F,1937,Linda,193
PA,F,1937,Mary,4037
PA,F,1937,Laverne,38
RI,F,1937,Patricia,143
RI,F,1937,Beverly,69
SC,F,1937,Geraldine,47
SC,F,1937,Joyce,146
SC,F,1937,Rachel,65
SC,F,1937,Nancy,196
SD,F,1937,Virginia,44
TN,F,1937,Mamie,37
TN,F,1937,Ethel,89
TN,F,1937,Laura,70
TN,F,1937,Annette,42
TN,F,1937,Mable,50
TN,F,1937,Jo,184
TN,F,1937,Lillian,71
TN,F,1937,Faye,62
TN,F,1937,Rose,69
TN,F,1937,Dolores,37
TN,F,1937,Rosie,40
TX,F,1937,Grace,79
TX,F,1937,Leonor,48
TX,F,1937,Neva,39
TX,F,1937,Sammie,44
TX,F,1937,Anne,51
TX,F,1937,Sarah,188
TX,F,1937,Yolanda,114
TX,F,1937,Elvira,69
TX,F,1937,Pat,87
TX,F,1937,Sandra,272
TX,F,1937,Reba,56
TX,F,1937,Margie,223
UT,F,1937,Joyce,84
VA,F,1937,Sandra,89
VA,F,1937,Jo,61
VA,F,1937,Sarah,157
VT,F,1937,Nancy,66
WA,F,1937,Joyce,120
WA,F,1937,Sandra,130
WI,F,1937,Donna,536
WI,F,1937,Maxine,43
WI,F,1937,Rosemary,108
WI,F,1937,Beatrice,39
WI,F,1937,Elaine,238
WI,F,1937,Virginia,189
WI,F,1937,Diana,48
WI,F,1937,Susan,131
WV,F,1937,Beverly,80
WV,F,1937,Pauline,65
WV,F,1937,Sarah,67
WV,F,1937,Elizabeth,172
WV,F,1937,Violet,78
WV,F,1937,Bertha,44
AL,F,1938,Ora,46
AL,F,1938,Lucy,67
AL,F,1938,Marie,131
AR,F,1938,Lillian,44
CA,F,1938,Beverly,553
CA,F,1938,Margaret,580
CO,F,1938,Dolores,69
CO,F,1938,Anna,43
CT,F,1938,Arlene,61
CT,F,1938,Lucille,57
FL,F,1938,Patricia,301
GA,F,1938,Patsy,129
GA,F,1938,Susan,37
GA,F,1938,Martha,637
GA,F,1938,Grace,91
HI,F,1938,Carol,49
IA,F,1938,Delores,104
IA,F,1938,Jeanette,61
IL,F,1938,Bette,41
IL,F,1938,Wanda,162
IL,F,1938,Janis,45
IL,F,1938,Jane,206
IL,F,1938,Verna,44
IN,F,1938,Geraldine,61
IN,F,1938,Frances,130
KS,F,1938,Deanna,61
KS,F,1938,Peggy,83
KS,F,1938,Janice,209
KS,F,1938,Marlene,47
KY,F,1938,Rebecca,67
KY,F,1938,Wilma,279
KY,F,1938,Violet,51
LA,F,1938,Jessie,93
LA,F,1938,Gail,65
LA,F,1938,Mattie,70
LA,F,1938,Marie,196
LA,F,1938,Emily,43
LA,F,1938,Beverly,173
LA,F,1938,Annie,206
MA,F,1938,Evelyn,158
MA,F,1938,Patricia,1098
MA,F,1938,Barbara,1206
MA,F,1938,Rose,130
MD,F,1938,Donna,48
ME,F,1938,Frances,42
MI,F,1938,Lorraine,142
MI,F,1938,Linda,306
MI,F,1938,Eva,43
MN,F,1938,June,67
MN,F,1938,Ellen,43
MN,F,1938,Beverly,367
MO,F,1938,Gloria,141
MO,F,1938,Louise,60
MO,F,1938,Clara,80
MO,F,1938,Audrey,41
MO,F,1938,Ruth,292
MS,F,1938,Jimmie,67
MS,F,1938,Georgia,80
MS,F,1938,Anna,54
MS,F,1938,Gladys,93
MS,F,1938,Ora,78
MS,F,1938,Irene,60
MT,F,1938,Beverly,85
NC,F,1938,Joanne,57
NC,F,1938,Phyllis,165
NC,F,1938,Loretta,95
NC,F,1938,Yvonne,96
NE,F,1938,Janet,135
NJ,F,1938,Ellen,99
NJ,F,1938,Anne,125
NJ,F,1938,Charlotte,103
NJ,F,1938,Jeanne,47
NJ,F,1938,Marlene,82
NJ,F,1938,Carolyn,188
NM,F,1938,Patsy,61
NY,F,1938,Winifred,84
NY,F,1938,Andrea,67
NY,F,1938,Ann,1108
NY,F,1938,Claudette,38
NY,F,1938,Bonnie,86
NY,F,1938,Lynn,98
NY,F,1938,Sue,103
NY,F,1938,Ella,39
NY,F,1938,Evelyn,407
NY,F,1938,Carmella,42
NY,F,1938,Eunice,42
NY,F,1938,Marie,1024
OH,F,1938,Lillian,78
OH,F,1938,Yvonne,95
OH,F,1938,Gloria,242
OH,F,1938,Wanda,181
OH,F,1938,Joann,250
OK,F,1938,Beverly,177
OK,F,1938,Sarah,56
OK,F,1938,Naomi,47
PA,F,1938,Regina,144
PA,F,1938,Stella,65
PA,F,1938,Peggy,260
PA,F,1938,Linda,339
PA,F,1938,Paula,65
PA,F,1938,Diane,246
RI,F,1938,Judith,74
SC,F,1938,Daisy,80
SC,F,1938,Betty,769
SC,F,1938,Eleanor,55
SC,F,1938,Gloria,86
SD,F,1938,Loretta,39
TN,F,1938,Bonnie,121
TN,F,1938,Sue,113
TN,F,1938,Thelma,145
TN,F,1938,Eleanor,59
TN,F,1938,Gwendolyn,48
TN,F,1938,Shirley,916
TX,F,1938,Jessie,116
TX,F,1938,Myrna,60
TX,F,1938,Billie,382
TX,F,1938,Janet,92
TX,F,1938,Aurora,122
TX,F,1938,Lidia,38
TX,F,1938,Joann,156
UT,F,1938,Linda,39
VA,F,1938,Lena,46
WA,F,1938,Ruth,55
WA,F,1938,Kay,71
WA,F,1938,Doris,61
WA,F,1938,Arlene,90
WI,F,1938,Frances,93
WI,F,1938,Jeanne,58
WI,F,1938,Lois,217
WI,F,1938,Evelyn,95
WI,F,1938,Dianne,56
WI,F,1938,Kay,148
WV,F,1938,Dorothy,244
WV,F,1938,Marlene,47
WV,F,1938,Kay,56
WV,F,1938,Alice,169
WY,F,1938,Patricia,43
AL,F,1939,Brenda,38
AL,F,1939,Annette,106
AL,F,1939,Wilma,58
AL,F,1939,Ida,90
AL,F,1939,Norma,133
AL,F,1939,Gladys,85
AR,F,1939,Annie,112
AR,F,1939,Eva,53
AR,F,1939,Cora,42
AR,F,1939,Maxine,54
AR,F,1939,Helen,237
CA,F,1939,Anita,168
CA,F,1939,Angelina,46
CA,F,1939,Arleen,40
CA,F,1939,Emma,42
CA,F,1939,Madeline,38
CA,F,1939,Vicki,41
CA,F,1939,Angela,38
CA,F,1939,Jean,326
CO,F,1939,Judith,147
CO,F,1939,Geraldine,47
CO,F,1939,Ruth,70
CO,F,1939,Helen,108
CT,F,1939,Marie,106
DC,F,1939,Doris,57
DC,F,1939,Ruth,59
FL,F,1939,Beverly,59
FL,F,1939,Juanita,73
FL,F,1939,Loretta,45
FL,F,1939,Louise,65
FL,F,1939,Virginia,123
GA,F,1939,Eddie,45
GA,F,1939,Phyllis,56
GA,F,1939,Katie,64
GA,F,1939,Vivian,97
GA,F,1939,Virginia,280
IA,F,1939,Rose,76
IA,F,1939,Phyllis,180
ID,F,1939,Bonnie,52
IL,F,1939,Irene,117
IL,F,1939,Jacquelyn,39
IL,F,1939,Jeanette,174
IL,F,1939,Diane,512
IL,F,1939,Yvonne,124
IL,F,1939,Delores,191
IL,F,1939,Dora,38
IL,F,1939,Joan,805
IN,F,1939,June,55
IN,F,1939,Sharon,630
IN,F,1939,Myrna,43
KS,F,1939,Loretta,67
KS,F,1939,Kathleen,55
KY,F,1939,Ada,37
KY,F,1939,Nellie,72
KY,F,1939,Elizabeth,265
KY,F,1939,Bonnie,187
MA,F,1939,Jeannette,66
MA,F,1939,Martha,131
MD,F,1939,Ethel,51
MD,F,1939,Dolores,56
MI,F,1939,Sylvia,128
MI,F,1939,Marjorie,211
MI,F,1939,Gwendolyn,57
MI,F,1939,Kathryn,101
MN,F,1939,Constance,55
MO,F,1939,Wanda,228
MO,F,1939,Thelma,88
MO,F,1939,Hazel,78
MS,F,1939,Fannie,91
MS,F,1939,Velma,68
NC,F,1939,Catherine,146
NC,F,1939,Lucy,106
ND,F,1939,Marilyn,77
NE,F,1939,Barbara,281
NE,F,1939,Arlene,46
NH,F,1939,Margaret,41
NH,F,1939,Jean,38
NH,F,1939,Joyce,43
NJ,F,1939,Rosalie,72
NJ,F,1939,Judith,538
NJ,F,1939,Ann,261
NJ,F,1939,Carole,175
NJ,F,1939,Jean,274
NJ,F,1939,Veronica,49
NJ,F,1939,Carol,715
NM,F,1939,Elsie,38
NY,F,1939,Veronica,148
NY,F,1939,Carolann,40
NY,F,1939,Joanne,397
NY,F,1939,Lois,347
NY,F,1939,Ida,70
NY,F,1939,Marsha,73
NY,F,1939,Dale,47
NY,F,1939,Frances,886
NY,F,1939,Carol,2366
NY,F,1939,Maryanne,44
NY,F,1939,Muriel,106
NY,F,1939,Pat,43
OH,F,1939,Clara,105
OH,F,1939,Alberta,41
OH,F,1939,Bonnie,224
OH,F,1939,Lynn,48
OH,F,1939,Evelyn,221
OH,F,1939,Rose,251
OH,F,1939,Katherine,84
OK,F,1939,Margaret,233
OK,F,1939,Rebecca,38
OK,F,1939,Laura,52
OR,F,1939,Carol,207
OR,F,1939,Frances,47
OR,F,1939,Betty,113
OR,F,1939,Helen,45
PA,F,1939,Genevieve,62
PA,F,1939,Maryanne,40
PA,F,1939,Susan,360
PA,F,1939,Charlene,44
PA,F,1939,Jeanne,134
RI,F,1939,Elaine,68
SC,F,1939,Johnnie,54
SC,F,1939,Carolyn,292
SC,F,1939,Geneva,74
SC,F,1939,Shelby,98
SC,F,1939,Eartha,39
SD,F,1939,Patricia,94
SD,F,1939,Dorothy,63
TN,F,1939,Nora,39
TN,F,1939,Janice,180
TN,F,1939,Lula,54
TN,F,1939,Sally,49
TX,F,1939,Carolyn,609
TX,F,1939,Ellen,82
TX,F,1939,Maria,1192
TX,F,1939,Angelina,52
TX,F,1939,Florence,82
TX,F,1939,Bertha,149
TX,F,1939,Carmen,151
UT,F,1939,Beverly,57
VA,F,1939,Thelma,165
VA,F,1939,Susan,52
WA,F,1939,Lois,70
WI,F,1939,Audrey,117
WI,F,1939,Joan,501
WI,F,1939,Elaine,208
WV,F,1939,Dorothy,227
WV,F,1939,Maxine,44
AL,F,1940,Priscilla,40
AL,F,1940,Charlotte,141
AL,F,1940,Ruby,265
AL,F,1940,Roberta,44
AR,F,1940,Bobbie,126
AR,F,1940,Glenda,134
AR,F,1940,Melba,58
AZ,F,1940,Barbara,130
CA,F,1940,Constance,72
CA,F,1940,Annette,66
CA,F,1940,Martha,265
CA,F,1940,Julie,111
CA,F,1940,Maxine,60
CA,F,1940,June,111
CA,F,1940,Mildred,61
CT,F,1940,Marcia,51
CT,F,1940,Betty,78
DC,F,1940,Margaret,141
DC,F,1940,Nancy,134
DC,F,1940,Catherine,40
DC,F,1940,Jane,41
DE,F,1940,Joyce,49
FL,F,1940,Margie,37
FL,F,1940,Bertha,41
FL,F,1940,Bonnie,58
GA,F,1940,Louise,234
GA,F,1940,Norma,110
GA,F,1940,Anne,69
GA,F,1940,Cora,68
GA,F,1940,Christine,138
IA,F,1940,Patricia,572
IL,F,1940,Elaine,282
IL,F,1940,Marjorie,190
IL,F,1940,Penelope,46
IN,F,1940,Rosemary,100
IN,F,1940,Marlene,78
IN,F,1940,Lois,159
KS,F,1940,Helen,103
KS,F,1940,Alice,72
KY,F,1940,Elsie,63
KY,F,1940,Grace,46
KY,F,1940,Violet,45
LA,F,1940,Sharon,37
LA,F,1940,Gladys,85
LA,F,1940,Anna,127
LA,F,1940,Alice,202
LA,F,1940,Priscilla,42
LA,F,1940,Eula,43
LA,F,1940,Hazel,97
LA,F,1940,Sylvia,136
MA,F,1940,Anita,83
MA,F,1940,Beatrice,46
MA,F,1940,Marlene,53
MD,F,1940,Sally,39
MD,F,1940,Frances,133
ME,F,1940,Helen,43
MI,F,1940,Bonnie,351
MI,F,1940,Violet,42
MI,F,1940,Judy,756
MI,F,1940,Catherine,171
MI,F,1940,Theresa,101
MN,F,1940,Marcia,76
MN,F,1940,Ann,98
MO,F,1940,Billie,60
MO,F,1940,Judith,676
MO,F,1940,Margie,67
MO,F,1940,Sandra,455
MO,F,1940,Brenda,128
MS,F,1940,Ruby,238
MS,F,1940,Yvonne,78
MS,F,1940,Katherine,70
MS,F,1940,Jane,72
MS,F,1940,Cora,63
MT,F,1940,Donna,100
NC,F,1940,Johnnie,37
NC,F,1940,Sandra,212
NC,F,1940,Florence,60
NC,F,1940,Julia,168
ND,F,1940,Marjorie,38
NH,F,1940,Judith,107
NJ,F,1940,Janice,149
NJ,F,1940,Gloria,170
NJ,F,1940,Geraldine,167
NJ,F,1940,Donna,64
NJ,F,1940,Yvonne,41
NJ,F,1940,Doris,174
NM,F,1940,Marie,41
NY,F,1940,Martha,309
NY,F,1940,Bernadette,77
NY,F,1940,Noreen,57
NY,F,1940,Anita,321
NY,F,1940,Rosalind,104
NY,F,1940,Myra,86
NY,F,1940,Tina,37
OH,F,1940,Ruth,677
OH,F,1940,Grace,102
OH,F,1940,Ella,39
OH,F,1940,Maxine,75
OH,F,1940,Marian,75
OH,F,1940,Wanda,172
OH,F,1940,Gwendolyn,37
OK,F,1940,Rose,59
OK,F,1940,Roberta,49
OK,F,1940,Sherry,48
OK,F,1940,Jane,67
OR,F,1940,Pat,41
OR,F,1940,Beverly,97
PA,F,1940,Marguerite,68
PA,F,1940,Gale,38
PA,F,1940,Ethel,177
PA,F,1940,Gretchen,47
PA,F,1940,Roberta,284
PA,F,1940,Darla,51
PA,F,1940,Verna,57
RI,F,1940,Jane,49
RI,F,1940,Mary,177
SC,F,1940,Bessie,112
SC,F,1940,Marian,38
SC,F,1940,Sylvia,114
TN,F,1940,Glenda,123
TX,F,1940,Ernestine,59
TX,F,1940,Cynthia,95
TX,F,1940,Barbara,1679
TX,F,1940,Pat,120
TX,F,1940,Catherine,72
TX,F,1940,Evelyn,245
TX,F,1940,Esperanza,92
TX,F,1940,Bonnie,188
TX,F,1940,Dolores,206
TX,F,1940,Katie,43
TX,F,1940,Elida,72
UT,F,1940,Carolyn,89
VA,F,1940,Cora,43
VA,F,1940,Alice,268
VA,F,1940,Ella,86
VT,F,1940,Jean,41
WA,F,1940,Carole,60
WI,F,1940,Dianne,70
WV,F,1940,Janet,276
WV,F,1940,Betty,625
AL,F,1941,Jo,164
AL,F,1941,Mamie,63
AL,F,1941,Sherry,37
AL,F,1941,Sandra,278
AL,F,1941,Anna,61
AL,F,1941,Bettye,88
AL,F,1941,Willie,261
AR,F,1941,Thelma,84
AR,F,1941,Norma,135
AR,F,1941,Lula,41
CA,F,1941,Maureen,131
CA,F,1941,Margie,99
CA,F,1941,Frances,380
CA,F,1941,Caroline,74
CA,F,1941,Bernice,55
CA,F,1941,Sandy,60
CA,F,1941,Lucille,73
CA,F,1941,Terry,78
CO,F,1941,Patricia,296
CO,F,1941,Karen,131
CT,F,1941,Sheila,47
CT,F,1941,Lucille,54
CT,F,1941,Irene,60
CT,F,1941,Jean,132
CT,F,1941,Sandra,282
DC,F,1941,Catherine,46
DE,F,1941,Nancy,51
FL,F,1941,Phyllis,52
FL,F,1941,Carol,161
FL,F,1941,Ida,38
FL,F,1941,Ruby,80
FL,F,1941,Julia,65
FL,F,1941,Louise,72
GA,F,1941,Bonnie,105
GA,F,1941,Emily,90
GA,F,1941,Carol,189
GA,F,1941,Sandra,450
GA,F,1941,Gloria,245
IA,F,1941,Lois,156
IA,F,1941,Sara,37
IA,F,1941,Loretta,38
IA,F,1941,Marie,42
IA,F,1941,Georgia,37
ID,F,1941,Patricia,134
IL,F,1941,Nancy,1335
IL,F,1941,Lynda,78
IL,F,1941,Judy,1015
IL,F,1941,Rita,280
IL,F,1941,Emma,41
IL,F,1941,Jane,243
IL,F,1941,Priscilla,68
IL,F,1941,Edna,83
IL,F,1941,Marjorie,169
IL,F,1941,Delores,184
IN,F,1941,Donna,419
IN,F,1941,Wilma,91
IN,F,1941,Joann,72
IN,F,1941,Dolores,48
IN,F,1941,Marsha,46
KS,F,1941,Peggy,75
KS,F,1941,Rose,67
KS,F,1941,Wanda,67
KS,F,1941,Margaret,131
KY,F,1941,Mildred,167
KY,F,1941,Virginia,272
KY,F,1941,Lena,48
KY,F,1941,Ada,44
LA,F,1941,Elaine,118
MA,F,1941,Lorraine,236
MA,F,1941,Beatrice,44
MA,F,1941,Norma,79
MA,F,1941,Joann,66
MA,F,1941,Catherine,211
MA,F,1941,Dianne,78
MA,F,1941,Madeline,50
MD,F,1941,Elaine,78
MD,F,1941,Janice,84
MD,F,1941,Phyllis,113
MD,F,1941,Thelma,46
ME,F,1941,Diane,47
ME,F,1941,Helen,37
MI,F,1941,Wanda,93
MN,F,1941,Marcia,63
MN,F,1941,Lorraine,87
MO,F,1941,Georgia,78
MO,F,1941,June,64
MS,F,1941,Kay,42
MS,F,1941,Ann,109
MS,F,1941,Ella,99
MS,F,1941,Jean,100
MS,F,1941,Rebecca,80
MS,F,1941,Elizabeth,217
MT,F,1941,Lois,37
MT,F,1941,Shirley,80
